DATAFLOW,FREQ,INDICATOR,GEO_PICT,SEX,AGE,URBANIZATION,INCOME,EDUCATION,OCCUPATION,COMPOSITE_BREAKDOWN,DISABILITY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,REPORTING_TYPE,NATURE,DATA_SOURCE,OBS_STATUS,OBS_COMMENT
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2005,97.72,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2006,97.65,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2007,97.58,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2008,97.51,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2009,97.43,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2010,97.36,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2011,97.29,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2012,97.22,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2013,97.15,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2014,97.08,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2015,97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2016,97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2017,97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2018,97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2019,97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,NR,_T,_T,_T,_T,_T,_T,_Z,_T,2020,100,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2000,83.38,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2001,83.42,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2002,83.47,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2003,83.52,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2004,83.57,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2005,84,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2006,84.46,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2007,84.91,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2008,85.37,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2009,85.83,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2010,86.26,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2011,86.69,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2012,87.11,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2013,87.53,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2014,87.95,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2015,88.38,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2016,88.8,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2017,89.22,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2018,89.64,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2019,90.07,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2020,90.49,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2021,90.91,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,VU,_T,_T,_T,_T,_T,_T,_Z,_T,2022,91.34,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2000,83.19,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2001,83.19,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2002,83.19,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2003,83.19,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2004,83.19,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2005,83.17,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2006,83.16,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2007,83.14,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2008,83.13,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2009,83.45,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2010,83.77,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2011,84.09,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2012,84.41,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2013,84.73,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2014,85.05,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2015,85.37,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2016,85.69,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2017,86.02,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2018,86.34,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2019,86.66,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2020,86.98,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2021,86.96,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,PG,_T,_T,U,_T,_T,_T,_Z,_T,2022,86.94,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2000,98.18,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2001,98.18,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2002,98.18,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2003,98.18,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2004,98.18,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2005,98.2,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2006,98.23,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2007,98.25,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2008,98.27,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2009,98.29,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2010,98.32,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2011,98.34,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2012,98.36,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2013,98.38,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2014,98.4,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2015,98.43,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2016,98.45,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2017,98.47,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2018,98.49,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2019,98.51,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2020,98.54,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2021,98.56,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,R,_T,_T,_T,_Z,_T,2022,98.58,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2000,87.06,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2001,87.06,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2002,87.06,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2003,87.08,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2004,87.09,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2005,87.34,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2006,87.59,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2007,87.84,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2008,88.08,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2009,88.33,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2010,88.57,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2011,88.81,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2012,89.05,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2013,90.11,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2014,91.17,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2015,92.23,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2016,93.29,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2017,94.35,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2018,95.41,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2019,96.42,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2020,97.4,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2021,98.27,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,_T,_T,_T,_T,_Z,_T,2022,99.04,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2000,91.53,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2001,91.53,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2002,91.53,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2003,91.51,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2004,91.48,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2005,91.46,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2006,91.44,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2007,91.41,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2008,91.39,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2009,91.37,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2010,91.34,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2011,91.32,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2012,91.3,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2013,91.27,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2014,91.25,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2015,91.23,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2016,91.2,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2017,91.18,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2018,91.15,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2019,91.13,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2020,91.11,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2021,91.08,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,FJ,_T,_T,R,_T,_T,_T,_Z,_T,2022,91.06,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2000,99.86,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2001,99.87,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2002,99.88,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2003,99.88,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2004,99.89,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2005,99.89,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2006,99.9,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2007,99.91,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2008,99.91,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2009,99.92,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2010,99.92,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2011,99.93,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2012,99.94,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2013,99.94,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2014,99.95,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2015,99.95,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2016,99.96,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2017,99.97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2018,99.97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2019,99.97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2020,99.97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2021,99.97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,CK,_T,_T,_T,_T,_T,_T,_Z,_T,2022,99.97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2000,94.6,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2001,94.6,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2002,94.6,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2003,94.6,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2004,94.6,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2005,94.6,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2006,94.6,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2007,94.6,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2008,94.6,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2009,94.43,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2010,93.88,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2011,93.32,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2012,92.77,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2013,92.21,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2014,91.66,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2015,91.11,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2016,90.55,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2017,90,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2018,89.44,PERCENT,G,_X,,,
